age,annual_income,spending_score,online_visits_per_month,avg_cart_value,product_categories_visited,days_since_last_purchase,customer_tenure_mths
25.6,31462.14,11.4,9.6,79.25,5,76.6,24.6
29.9,49082.26,54.7,7.7,135.13,2,14.6,6.5
24.4,47011.84,50.9,11.5,147.76,2,1.2,26.9
34.4,68611.51,59.3,9.0,120.77,2,149.9,18.8
44.6,51776.71,51.5,10.6,89.55,3,44.4,13.7
25.1,70427.27,52.1,11.6,109.15,2,29.1,20.8
40.0,87760.68,48.4,11.4,108.11,6,47.1,34.0
29.7,35980.49,50.5,8.5,100.55,1,197.8,6.3
27.1,43839.56,68.1,8.4,146.28,2,29.2,43.2
33.9,48505.13,39.0,22.0,120.64,8,8.9,17.0
24.6,104365.79,48.0,6.4,75.16,1,99.5,14.9
29.5,46972.8,29.1,7.5,62.95,2,83.0,19.3
23.0,83969.49,44.2,10.2,88.75,4,41.0,23.5
54.6,50385.16,50.2,5.5,80.23,4,4.9,12.7
35.4,40489.09,12.1,6.6,74.34,7,18.8,7.8
28.0,40670.11,50.8,10.5,105.36,2,50.9,31.3
37.1,44798.05,55.1,10.8,103.09,4,2.7,11.7
33.9,53743.4,21.2,6.1,94.86,2,3.6,9.5
32.8,44056.68,30.5,10.5,86.92,7,3.1,4.7
41.1,48526.5,47.8,7.4,68.98,1,10.9,50.9
42.6,89229.5,56.6,10.8,84.15,5,21.1,49.0
29.7,80231.86,63.9,7.2,85.57,2,28.1,7.5
29.2,74379.38,52.2,11.6,86.24,2,12.6,18.4
32.2,68279.57,71.5,11.6,125.88,2,5.0,18.2
18.0,48254.86,41.7,11.1,90.89,4,9.9,7.2
19.8,37937.86,28.6,9.4,71.08,7,336.7,21.2
48.7,51871.84,31.6,10.6,93.56,3,30.9,17.4
51.4,80419.66,67.2,12.4,120.85,3,23.8,12.7
32.5,34535.1,42.8,16.1,107.83,3,5.2,16.4
40.8,44734.04,54.9,13.7,167.62,2,19.8,36.0
38.1,85548.27,66.9,13.3,98.57,3,25.5,40.7
65.8,122644.03,38.5,8.9,108.61,3,9.6,31.1
46.2,76822.5,37.9,12.9,125.66,5,6.0,26.7
33.7,81105.8,41.0,10.1,139.63,2,55.9,17.8
25.4,47438.71,34.0,9.7,90.73,6,11.0,19.9
18.9,20394.95,31.8,9.6,50.94,1,16.1,4.7
37.0,73871.14,69.1,9.5,106.88,4,162.6,4.9
27.4,65334.98,69.6,14.5,123.66,3,142.6,19.6
20.8,50055.34,42.6,8.1,167.39,5,14.3,48.1
28.5,49979.91,43.2,10.2,66.9,5,151.6,7.6
24.2,70591.83,42.6,11.1,99.93,1,7.7,22.5
51.9,53782.47,49.5,8.5,87.77,4,30.7,19.5
43.8,51577.51,50.5,8.5,128.14,3,40.5,6.5
34.9,39774.09,56.0,12.8,92.58,5,6.7,31.6
49.8,73539.01,66.0,14.3,74.71,2,25.2,26.2
35.8,38861.09,9.1,9.5,33.12,2,38.9,35.4
26.4,39424.88,41.5,12.1,107.24,7,26.1,7.9
50.2,58069.88,70.2,7.5,117.05,4,85.5,13.2
40.4,59099.11,43.2,7.2,114.6,3,25.1,20.6
24.6,21954.54,55.7,9.8,111.21,3,3.9,32.3
33.1,60221.39,45.5,11.3,110.4,1,103.7,28.2
26.2,77941.13,58.0,10.9,120.57,4,40.4,4.5
21.2,51647.43,30.4,6.5,74.4,5,46.0,12.3
44.3,98235.84,45.0,13.2,102.49,2,23.3,23.1
54.1,101955.3,73.5,10.7,129.44,2,213.5,38.9
21.0,64366.16,64.5,9.2,88.43,1,110.7,18.7
40.6,65997.47,52.2,8.6,62.1,4,46.4,7.5
28.5,55244.87,30.2,12.5,103.77,1,4.7,33.8
30.1,71378.99,54.1,11.7,102.44,5,248.8,7.1
29.1,47427.44,65.1,12.3,146.01,5,68.7,15.7
26.4,20000.0,64.1,16.2,128.53,5,27.3,13.6
35.5,70228.25,48.3,6.4,96.22,4,3.8,8.6
26.7,30731.03,16.3,11.8,54.39,7,3.6,60.0
37.7,42920.83,57.5,17.9,142.4,4,4.1,4.2
34.5,59602.57,45.7,15.3,122.42,3,1.2,17.1
32.6,56185.92,63.0,14.2,143.7,8,23.3,30.4
25.9,24497.98,43.6,11.2,125.88,4,34.1,8.2
29.2,58695.66,36.4,5.8,67.71,1,210.7,12.2
42.6,85365.92,58.5,13.9,120.78,6,20.3,20.5
40.0,41440.51,64.1,13.2,135.86,1,2.5,9.4
25.2,77629.22,53.1,7.7,109.29,4,12.4,46.3
36.0,29591.24,25.4,10.3,84.59,3,33.7,16.7
42.5,108357.58,40.7,9.0,88.71,7,228.2,8.9
18.3,38419.55,31.9,9.6,76.86,2,330.4,14.5
40.4,67259.22,46.0,6.3,100.35,3,20.1,20.1
28.4,20000.0,50.3,7.5,73.84,4,4.5,46.7
40.7,63322.07,34.2,8.7,51.44,2,314.5,14.0
27.4,58463.57,72.8,12.6,102.67,1,26.2,24.7
18.0,44676.76,25.3,10.3,78.04,7,6.4,10.8
18.7,35718.04,77.7,7.9,174.79,3,62.7,11.5
35.5,41453.39,70.3,10.5,149.27,4,13.7,7.8
37.6,84688.31,59.5,9.0,104.66,2,1.7,8.4
26.0,53381.61,23.3,13.2,90.89,6,3.0,19.0
41.4,95923.79,59.9,12.0,136.27,3,44.9,15.9
18.4,36178.19,37.1,11.9,98.18,5,136.8,10.0
34.3,50775.47,28.1,11.4,89.35,1,1.7,19.7
22.9,66623.76,56.4,11.8,101.85,2,8.5,60.0
28.5,22325.81,26.3,9.3,89.56,2,45.2,18.9
35.5,36109.92,32.1,11.6,68.13,4,7.3,28.2
26.4,75066.39,51.5,9.6,134.41,5,49.5,40.8
31.2,33484.88,33.4,11.7,90.14,1,37.1,9.2
45.1,31669.32,72.7,14.6,147.8,6,18.8,10.9
29.2,92755.41,51.8,11.6,132.9,3,93.0,39.6
43.4,38809.18,50.3,15.5,116.88,4,9.5,17.3
23.7,54644.73,50.6,7.5,136.13,1,11.1,10.2
40.3,65620.14,57.0,8.8,103.31,2,109.0,48.1
49.4,20000.0,44.4,10.2,88.32,3,78.8,10.0
18.0,41053.66,57.5,9.9,92.58,4,222.8,12.5
27.0,62593.1,54.8,12.7,109.18,7,53.4,2.3
40.8,71702.76,56.9,5.8,125.88,1,21.5,18.0
33.0,76446.05,55.8,8.8,117.49,3,22.9,5.0
38.7,55219.34,46.5,8.3,151.18,7,32.7,28.4
29.0,69418.21,39.1,12.0,112.23,5,78.8,35.0
35.9,46906.14,45.2,12.3,88.82,4,69.6,15.1
33.4,30545.23,44.8,11.2,106.42,7,33.5,16.0
46.7,43387.69,51.0,6.6,128.05,2,29.1,27.5
37.5,32793.16,44.5,11.2,90.44,5,5.9,32.3
38.4,82892.54,53.4,7.7,90.86,3,1.5,6.6
30.9,26413.51,39.1,11.0,128.23,4,51.3,33.8
30.1,61579.93,42.2,5.1,120.46,5,10.6,11.3
30.7,51221.05,52.1,17.6,106.97,2,26.7,17.4
38.9,61102.65,47.0,4.4,90.6,2,55.8,14.8
30.8,83904.27,59.9,8.0,102.74,5,64.6,16.7
37.9,53549.65,63.1,12.2,118.97,2,31.7,9.2
55.8,88835.24,48.0,9.4,122.32,1,4.3,10.0
43.7,67720.26,61.3,10.1,136.56,3,27.3,28.3
31.7,54351.43,48.8,10.4,108.77,4,292.6,15.6
47.0,115609.09,97.0,8.9,98.34,2,1.7,10.0
30.9,27908.56,37.1,10.9,134.75,1,132.9,34.8
18.0,72182.64,64.1,13.2,141.6,7,11.1,25.4
24.9,65063.44,51.7,8.6,130.27,3,281.8,14.7
18.0,36809.5,22.2,9.1,125.32,3,50.9,6.2
31.5,89774.26,51.1,12.6,126.11,6,21.1,53.1
35.2,23185.14,52.2,11.6,108.98,3,8.2,59.7
51.8,62976.17,44.4,9.2,74.78,4,5.9,16.7
38.3,38445.77,10.2,9.5,65.67,2,76.3,25.9
32.8,66488.87,51.5,10.6,96.08,4,16.5,11.1
43.3,44373.96,28.9,12.4,113.94,3,9.9,13.3
18.0,55061.28,50.5,14.5,144.96,6,21.3,52.1
37.4,58156.19,72.7,10.6,150.97,2,7.7,10.5
42.7,56579.84,60.5,13.0,98.92,5,10.3,13.9
20.2,55944.25,71.8,12.6,112.73,4,42.5,6.1
46.4,63777.6,42.7,11.1,67.56,3,188.3,11.5
38.4,40935.27,42.1,9.1,142.77,4,11.4,55.0
30.8,112705.16,50.1,6.5,68.69,2,1.8,14.3
41.3,55318.91,38.3,11.9,94.81,7,14.2,12.5
57.7,33813.36,28.2,6.4,128.75,1,34.0,38.2
36.8,44612.96,25.8,10.3,102.71,6,71.9,60.0
37.5,36640.23,63.5,10.2,125.9,8,40.3,15.5
30.4,72848.03,22.5,12.1,97.43,6,5.6,52.6
26.5,59634.3,70.4,15.5,71.87,7,20.6,9.9
43.3,74616.94,73.1,11.7,127.69,6,11.4,26.7
26.4,45750.88,53.2,9.7,122.04,1,36.9,16.8
35.7,54985.52,31.8,6.6,81.82,3,105.5,15.3
30.2,48760.12,22.9,9.1,110.11,3,4.7,6.5
39.8,62207.97,42.4,9.1,89.64,3,10.8,19.8
38.3,79375.97,65.2,13.3,146.97,2,25.4,10.0
45.4,75021.83,54.6,5.7,106.23,7,278.0,34.4
29.9,65922.13,36.1,8.8,112.22,5,15.1,14.6
32.3,67832.18,69.6,12.5,122.21,3,50.8,7.4
25.2,69858.74,78.2,14.9,137.19,5,12.6,16.7
30.6,62208.65,47.3,6.4,106.36,1,5.9,46.3
38.8,70195.37,54.7,5.7,125.29,1,12.2,13.6
42.6,89832.03,36.3,8.8,115.87,2,264.2,21.6
25.8,39321.76,37.6,10.9,68.23,2,10.3,15.0
43.7,49842.0,54.6,14.7,123.65,2,28.7,28.2
48.6,47126.67,51.5,11.6,94.39,3,50.1,32.3
39.1,66965.77,44.5,18.2,98.31,6,5.6,54.6
53.8,37939.72,39.3,9.0,93.38,3,54.4,13.5
27.3,63052.77,44.2,12.2,91.97,5,161.6,33.3
22.6,47858.9,42.2,10.1,135.93,6,37.6,6.9
18.0,69092.79,59.1,10.0,75.2,1,66.1,43.3
50.0,58530.01,20.0,11.0,21.89,5,80.5,14.2
41.5,61168.56,49.2,9.5,90.63,5,13.5,7.3
34.4,81999.39,61.8,12.1,106.18,6,133.2,5.5
37.8,89902.46,50.4,9.5,85.0,3,23.9,20.4
23.7,37393.04,36.0,9.8,74.28,2,44.3,15.8
59.5,83201.64,50.2,11.5,122.43,4,16.0,34.6
36.3,66922.15,44.9,11.2,105.27,1,11.9,13.9
36.1,68348.23,52.6,6.6,169.41,3,33.8,10.3
42.3,60554.62,52.1,7.6,86.33,5,5.5,3.7
39.8,89475.74,27.3,10.4,103.26,3,147.7,7.3
37.2,23997.0,49.0,10.4,118.39,5,109.8,39.1
27.1,45253.6,41.2,11.1,93.4,4,99.2,27.4
39.7,72730.36,82.8,7.1,94.6,4,14.3,19.7
53.8,84200.69,39.4,7.0,97.32,2,7.9,4.4
48.5,97818.54,48.3,10.4,118.01,4,13.2,27.1
50.9,96710.0,58.0,6.9,92.36,1,23.7,17.6
29.9,50199.44,53.3,7.7,100.56,6,1.2,60.0
25.1,78080.59,26.2,5.3,89.91,3,21.3,19.9
33.7,44712.87,33.0,14.6,76.68,7,0.7,23.5
35.6,79063.55,64.6,12.2,144.59,4,48.2,11.6
45.9,104963.98,49.3,11.5,108.65,3,209.9,12.0
18.1,70759.17,73.8,8.7,111.87,3,8.7,22.5
50.3,74351.81,47.5,9.4,124.12,5,1.6,34.5
33.4,52100.36,34.1,6.7,100.89,4,27.3,9.6
30.7,26013.13,49.0,16.4,134.55,3,19.7,31.1
24.9,58113.96,73.5,11.7,94.85,4,55.3,3.6
18.5,24456.8,45.6,10.3,117.83,3,75.8,8.5
43.2,50722.67,66.1,9.3,112.46,1,232.4,3.0
35.7,36771.63,68.2,9.4,147.67,2,10.4,16.8
22.1,40472.47,30.3,8.5,119.31,5,6.1,3.1
22.0,49079.98,60.8,12.0,117.65,6,100.8,8.1
31.6,62786.01,28.0,3.4,101.48,3,17.2,3.3
51.7,61342.04,56.8,14.8,106.32,6,20.5,12.5
32.4,79308.94,54.7,10.7,135.69,3,7.2,9.0
20.0,43810.75,63.8,9.2,98.54,5,200.5,25.9
32.5,42279.61,62.3,12.1,109.63,3,40.4,29.8
32.3,62344.06,59.2,17.0,125.47,5,23.8,27.5
18.0,85671.06,62.2,8.1,92.56,3,115.1,15.0
34.5,66268.85,59.5,6.0,84.4,1,46.8,19.0
32.7,50895.41,48.2,7.4,126.8,3,2.9,9.9
42.0,35020.42,41.6,14.1,64.9,3,30.7,43.1
53.5,70403.4,74.8,10.7,140.65,3,69.7,34.6
46.3,73711.08,77.6,6.9,110.37,3,32.6,8.1
32.3,50097.27,44.9,13.2,72.17,3,25.7,26.2
23.9,20000.0,41.6,8.1,134.92,4,69.6,5.9
60.7,63575.57,52.3,11.6,61.17,3,25.7,4.5
35.6,89564.52,34.7,5.7,125.29,7,85.0,2.8
35.1,88791.45,53.6,8.7,178.99,4,39.9,27.2
34.8,42074.22,68.6,10.4,156.9,2,5.9,16.7
37.0,75039.81,43.3,12.2,93.93,5,2.3,8.2
33.6,35273.66,74.3,9.7,155.57,1,57.6,4.4
29.3,83497.03,74.6,9.7,145.78,1,29.5,13.9
29.5,60529.85,56.2,10.8,87.46,5,40.3,48.7
34.7,78730.8,64.0,12.2,87.64,4,1.4,21.3
29.6,21350.73,24.6,8.2,98.56,4,2.0,47.9
27.9,67849.98,48.4,9.4,117.8,3,66.1,23.7
36.1,60697.96,71.8,18.6,141.94,6,7.1,42.1
32.5,74998.76,45.3,14.3,127.54,3,46.3,22.0
50.0,90329.3,75.0,7.8,123.07,5,1.8,17.8
18.0,47715.69,25.7,9.3,80.3,1,34.3,9.6
45.9,56715.46,31.0,9.6,118.3,2,63.1,21.5
47.5,85562.61,86.2,12.3,151.29,2,28.3,28.5
18.0,45196.91,45.4,9.3,106.21,6,109.0,10.5
31.6,39802.8,35.9,5.8,93.2,6,14.1,3.1
31.3,38625.43,64.0,11.2,100.0,3,0.9,29.6
20.9,20000.0,56.7,9.8,71.33,3,39.8,60.0
27.2,43571.64,58.9,8.9,91.32,2,21.5,55.4
23.9,73169.23,45.4,9.3,138.85,1,34.1,6.3
52.5,77574.76,51.0,10.5,106.51,3,85.7,6.9
44.4,56890.07,53.7,8.7,92.03,3,110.7,12.5
47.7,86269.56,68.3,13.4,113.49,5,7.0,53.7
42.2,49123.84,39.1,12.0,90.39,4,15.8,7.6
23.7,52874.59,50.4,11.5,116.21,6,26.3,3.8
29.8,52211.23,51.7,14.6,96.99,3,59.6,2.6
39.9,79497.61,75.2,11.8,116.31,3,26.2,46.9
22.8,20000.0,49.3,13.5,53.74,4,50.7,26.5
42.1,48700.03,24.0,10.2,67.42,6,27.3,28.8
32.6,25312.48,36.4,9.8,105.93,7,44.9,24.3
31.3,51809.5,33.6,13.7,93.07,3,49.9,25.0
42.1,89916.23,67.5,11.4,128.33,1,168.6,6.7
39.4,53445.16,61.9,10.1,117.2,4,34.4,14.8
31.4,46898.59,47.6,5.4,138.89,7,2.6,18.4
46.6,86709.13,54.0,8.7,34.36,7,52.6,12.4
24.2,72722.48,54.9,11.7,105.92,6,30.6,40.8
41.2,63156.06,54.1,11.7,123.05,4,7.9,11.2
40.9,78439.11,45.9,12.3,104.97,4,21.5,4.9
31.9,35984.54,24.5,14.2,85.77,4,55.2,13.4
38.3,90168.55,28.3,8.4,83.18,2,6.3,45.1
22.5,92965.22,78.9,7.9,103.36,3,31.0,14.5
44.2,77816.53,62.8,15.1,100.39,3,100.2,5.5
33.2,20000.0,43.4,8.2,78.77,5,25.2,12.8
29.8,44653.61,64.4,10.2,105.53,4,127.6,17.0
45.5,80648.58,37.4,6.9,77.84,5,60.7,16.3
28.0,45935.59,19.7,7.0,117.3,3,14.8,17.7
20.9,74176.28,60.0,12.0,88.49,3,4.2,19.5
19.4,59310.11,54.2,7.7,146.42,4,44.0,3.5
41.1,50718.57,21.2,8.1,114.48,1,42.9,14.3
22.2,50401.86,52.5,12.6,135.73,3,50.1,15.3
52.5,56161.69,42.8,8.1,100.64,4,1.1,15.9
18.0,42748.3,32.7,7.6,67.98,6,107.1,15.0
52.0,62479.79,45.7,8.3,60.36,1,8.8,24.9
37.1,85183.38,20.9,8.0,111.43,6,23.6,10.4
34.0,101546.54,53.6,15.7,104.38,5,5.0,24.8
29.6,27016.88,29.5,7.5,83.57,4,7.3,20.9
39.0,24728.76,47.8,10.4,120.3,2,4.8,30.6
34.6,54795.47,46.1,10.3,168.89,2,76.6,45.5
46.0,38458.1,53.1,10.7,107.53,5,15.2,8.0
36.1,61838.05,12.3,7.6,113.84,1,15.9,21.5
36.5,76181.14,42.3,14.1,97.22,3,54.6,20.2
31.4,86973.94,66.4,8.3,137.36,1,6.0,23.4
34.4,63572.33,46.4,5.3,105.74,1,79.7,13.2
38.1,58599.31,62.3,12.1,133.8,2,1.1,4.7
18.0,20000.0,10.9,12.5,101.0,5,72.3,20.8
21.5,49738.22,57.9,12.9,92.89,2,19.1,5.0
42.4,67371.86,42.6,10.1,66.7,4,8.9,25.8
36.7,74146.06,43.2,8.2,45.27,5,174.9,4.8
33.2,44358.37,60.2,10.0,120.45,3,13.6,14.4
35.2,51446.42,64.9,9.2,146.2,1,32.4,31.5
38.5,33220.61,57.5,14.9,123.46,5,15.5,18.1
29.6,20000.0,68.6,6.4,148.82,3,54.0,56.5
27.2,31603.62,60.5,13.0,152.02,5,169.0,5.7
37.0,30160.25,29.1,8.5,107.32,2,233.0,12.1
25.2,58907.26,51.8,10.6,50.14,7,12.8,8.1
39.1,52903.34,42.5,11.1,72.06,8,31.5,23.1
18.0,35635.26,73.1,12.7,99.62,3,53.7,13.8
45.3,48544.98,63.1,11.2,76.94,3,46.5,8.4
39.7,20000.0,35.2,9.8,56.31,2,19.8,1.0
37.6,92214.45,72.8,10.6,115.48,4,127.4,17.2
44.8,47856.12,27.9,7.4,64.8,1,4.4,48.2
51.7,65075.39,55.3,11.8,87.76,8,34.8,7.1
45.1,39017.12,29.6,7.5,101.69,4,17.5,8.4
18.0,65838.61,26.4,11.3,71.46,5,0.3,30.1
22.2,52631.96,59.6,11.0,111.42,6,18.9,23.3
28.8,38474.15,57.2,15.9,101.7,2,97.3,29.2
35.3,52364.14,54.6,10.7,134.14,3,37.7,10.8
40.2,97704.87,58.6,9.9,93.12,3,2.5,22.0
27.7,52734.66,28.8,11.4,60.54,7,19.8,16.2
36.9,57859.46,31.9,9.6,88.06,5,33.0,7.3
27.4,35129.31,28.0,18.4,147.76,3,52.2,19.6
28.9,20000.0,34.5,8.7,135.65,1,0.1,25.6
20.9,45545.94,61.8,10.1,152.07,2,17.0,28.2
25.8,59123.84,65.6,11.3,123.31,5,9.2,11.4
21.5,71178.21,28.6,9.4,99.06,5,35.1,28.8
25.2,20000.0,27.6,10.4,68.65,2,3.5,24.9
45.5,45927.21,35.0,9.7,108.96,1,34.2,28.6
25.5,40789.99,6.3,9.3,49.19,2,5.5,12.3
61.3,80989.44,64.8,10.2,107.6,4,19.8,4.6
39.9,61045.87,46.6,9.3,113.46,2,3.0,2.2
36.8,59044.92,48.0,13.4,88.92,4,54.5,11.4
26.4,61295.06,70.6,14.5,126.1,5,41.4,17.5
42.0,47536.62,47.6,11.4,90.52,6,10.8,37.4
29.2,74077.73,47.8,9.4,38.8,1,6.2,15.7
36.2,69645.13,61.5,13.1,129.91,5,44.9,21.3
60.6,74084.03,70.1,9.5,130.86,2,7.5,6.3
34.0,91249.68,63.8,13.2,96.92,7,12.2,5.7
46.5,100322.51,72.4,12.6,114.03,7,7.0,14.7
28.0,73032.5,51.7,11.6,168.1,4,10.2,19.7
34.7,20000.0,36.8,6.8,116.2,7,19.0,10.5
52.7,105745.31,65.4,14.3,97.27,6,50.8,19.3
28.7,70879.43,42.0,14.1,109.77,4,42.8,17.3
53.1,114627.76,57.9,8.9,123.51,7,5.2,20.6
42.1,90411.31,79.8,12.0,111.9,3,20.7,23.6
29.4,87067.12,88.2,12.4,119.94,2,0.1,12.7
41.3,82632.36,80.7,17.0,76.78,5,2.0,10.4
44.7,94754.3,40.6,13.0,96.34,8,258.0,8.4
41.2,104856.95,42.2,9.1,68.96,1,21.8,23.9
19.3,51769.3,29.7,10.5,65.01,3,82.1,5.8
27.7,22738.29,40.8,9.0,89.6,1,245.2,3.7
32.5,51870.63,5.4,11.3,94.5,5,7.5,47.5
34.3,67203.44,43.3,13.2,52.38,4,25.7,20.5
41.2,66463.13,73.0,12.7,108.07,4,111.2,24.7
36.8,36490.37,57.7,8.9,72.33,3,25.3,9.5
21.6,20000.0,30.4,10.5,148.33,5,11.0,6.1
38.8,48218.33,40.0,12.0,63.22,4,24.2,4.9
41.1,81039.48,64.8,13.2,110.08,6,2.0,13.5
40.6,96085.12,74.9,9.7,86.64,3,2.9,37.2
45.8,86977.6,50.1,8.5,114.33,3,355.0,7.8
43.3,87819.92,54.8,10.7,50.4,4,56.4,31.2
39.6,62057.13,42.1,6.1,136.47,2,6.3,17.8
34.3,24597.03,19.4,12.0,150.69,2,2.4,17.8
18.4,37607.9,40.0,11.0,128.59,2,13.6,22.1
39.3,58261.66,45.0,6.3,105.52,3,152.2,26.1
37.1,51720.45,28.6,12.4,84.28,4,72.1,8.8
37.7,63266.53,60.7,10.0,84.82,3,10.7,3.0
22.2,58614.41,56.8,10.8,76.56,6,20.1,9.2
24.2,68411.85,63.0,9.1,95.65,1,212.5,29.1
45.5,62862.83,39.3,14.0,113.27,4,6.8,36.2
34.6,21608.37,8.7,7.4,71.07,6,227.8,32.8
41.8,55794.45,55.7,15.8,102.9,8,18.5,50.1
35.3,61100.75,40.4,13.0,106.73,3,12.0,32.7
35.3,84694.21,44.0,12.2,126.04,6,2.2,4.4
44.4,56150.11,30.0,11.5,141.87,2,3.3,14.2
29.8,66122.51,47.7,12.4,63.23,5,30.5,10.2
36.0,66570.72,75.6,11.8,167.11,4,29.6,5.9
30.4,57179.81,41.6,12.1,135.1,1,45.6,4.4
30.7,75134.7,38.2,8.9,118.68,4,34.3,21.5
31.9,44309.8,55.1,7.8,99.34,2,147.0,4.4
37.2,50273.34,49.7,18.5,94.0,4,100.9,14.6
30.2,55931.99,17.0,10.8,114.87,5,6.6,9.2
47.6,57243.12,59.1,8.0,100.58,2,41.5,18.0
26.1,63003.39,82.8,14.1,72.38,5,87.8,33.3
33.1,44241.18,6.3,7.3,79.43,1,1.1,29.5
30.6,61008.24,31.8,14.6,80.61,6,11.9,3.3
49.5,69572.37,10.1,9.5,111.6,2,97.3,20.0
37.0,65870.96,50.6,10.5,70.91,4,192.6,39.7
45.3,59059.93,64.6,13.2,173.38,4,10.9,2.8
20.1,41333.75,46.0,10.3,101.33,3,57.1,11.4
37.7,64056.59,72.1,10.6,73.27,5,1.6,9.3
43.9,71158.54,65.8,11.3,113.79,3,17.7,5.1
35.8,60574.23,75.7,8.8,128.73,3,12.6,9.3
45.7,102631.09,80.2,9.0,151.22,6,157.8,32.2
29.8,36046.95,36.8,8.8,100.11,1,268.6,12.3
49.1,69990.7,54.0,7.7,110.97,2,3.6,10.4
58.0,46918.6,33.0,11.7,98.48,6,36.2,14.0
31.4,64538.92,47.9,7.4,73.8,7,34.9,24.1
30.5,34131.05,43.2,5.2,102.33,1,44.3,14.0
49.5,66060.87,50.5,10.5,104.56,6,22.3,42.2
50.8,65195.29,71.7,10.6,98.35,4,8.0,11.5
29.8,61434.94,45.5,5.3,55.41,3,1.1,21.6
30.8,45582.69,31.7,11.6,86.22,5,106.8,2.3
32.2,45839.61,32.7,5.6,111.52,8,1.6,31.9
21.6,77961.53,65.2,12.3,149.41,4,26.1,26.6
25.8,58342.12,28.5,11.4,89.04,4,10.6,25.2
25.0,40745.86,41.2,17.1,96.98,2,38.2,12.8
27.3,48840.95,66.6,12.3,106.21,2,1.4,9.8
34.7,92629.62,64.2,10.2,119.77,1,38.5,9.6
37.3,57170.42,48.0,6.4,91.81,3,9.4,23.5
50.5,58618.47,49.0,7.5,118.56,2,26.6,35.9
25.0,38313.24,28.1,9.4,36.5,2,14.2,28.6
44.8,56892.05,36.2,7.8,111.82,5,6.6,17.4
32.9,46398.13,43.0,6.1,90.42,1,12.1,4.8
34.5,34011.33,46.3,11.3,100.07,7,33.2,6.1
41.7,42914.55,59.1,8.0,69.45,4,0.3,60.0
23.8,34431.82,43.7,12.2,101.09,6,21.3,7.8
38.8,74890.7,74.8,15.7,130.5,6,5.9,6.3
36.7,53706.87,72.2,12.6,144.34,5,26.7,5.4
39.9,59796.38,61.9,9.1,111.21,3,50.5,8.9
37.9,87715.11,76.7,13.8,126.44,3,22.1,10.4
59.6,105542.54,48.8,14.4,119.88,8,15.8,35.0
28.6,49255.58,29.5,8.5,75.84,4,326.1,23.8
29.7,43134.75,52.7,7.6,138.59,3,8.4,1.5
28.8,37726.27,23.2,16.2,57.67,4,0.0,24.0
29.4,69411.7,48.5,15.4,124.53,4,39.2,41.8
28.6,50806.76,58.8,10.9,81.1,7,203.2,22.5
46.9,61782.23,71.7,13.6,81.21,2,35.7,8.2
49.2,55090.74,44.7,8.2,81.38,3,84.7,12.3
29.3,40040.7,34.3,9.7,112.0,5,2.9,14.1
26.7,59742.32,54.7,12.7,81.31,3,2.6,16.4
39.7,37462.56,27.1,7.4,115.07,2,252.2,12.9
29.5,75479.59,52.0,5.6,106.87,6,360.4,19.3
41.3,54386.56,48.2,12.4,75.15,2,23.3,21.4
37.0,58630.67,49.2,6.5,98.3,1,13.3,17.8
19.8,21134.49,39.7,12.0,119.25,4,13.3,15.4
50.5,72132.72,41.1,11.1,132.85,1,16.9,23.8
53.0,67800.6,41.4,12.1,119.12,8,0.9,16.4
28.9,54096.08,37.0,10.9,122.46,5,28.8,18.8
31.1,86332.57,33.6,9.7,97.07,2,9.0,9.9
37.9,65840.88,56.9,14.8,97.87,4,9.2,26.8
38.3,46782.47,59.5,14.0,104.6,5,52.0,44.2
41.6,51041.96,59.3,10.0,145.3,2,29.9,35.2
55.1,87984.26,54.5,11.7,85.96,4,24.1,8.3
33.2,84558.29,45.2,15.3,103.9,2,14.0,22.3
27.0,59251.98,60.9,9.0,120.23,3,18.8,51.3
21.2,62739.7,60.4,9.0,104.45,5,50.9,29.1
27.7,66347.31,55.2,7.8,140.52,1,14.2,18.0
34.7,88116.27,84.6,9.2,131.54,1,10.7,5.9
52.9,35364.66,42.2,10.1,106.19,2,14.2,5.5
29.8,69203.49,48.9,9.4,109.65,1,12.1,27.5
37.2,81465.02,50.4,9.5,133.76,1,33.1,60.0
34.8,33094.14,18.5,7.9,79.44,1,107.7,5.1
46.9,51793.78,57.5,9.9,92.01,1,1.0,11.6
60.3,63199.8,49.4,9.5,116.43,1,30.7,18.3
29.7,41177.25,52.0,9.6,121.12,3,19.0,6.8
30.1,46450.14,73.6,12.7,130.63,3,95.1,7.5
45.4,73205.34,48.1,8.4,45.9,1,13.7,11.3
41.8,82768.62,21.8,12.1,90.47,7,1.8,13.7
53.5,96400.0,68.1,11.4,115.79,5,16.9,7.8
40.8,47914.96,48.9,16.4,121.84,6,5.2,19.6
31.4,40231.6,33.1,7.7,69.46,4,7.4,49.3
40.9,91041.68,65.3,8.3,128.01,1,65.7,1.0
46.1,81804.51,68.3,10.4,98.77,3,21.7,15.4
43.2,68221.15,38.3,7.9,97.42,1,71.9,17.3
40.1,73524.93,49.5,12.5,139.61,1,13.9,6.0
45.7,67937.32,74.5,8.7,122.47,5,37.5,22.1
46.7,79846.06,45.1,9.3,107.52,3,47.4,22.7
48.8,64335.94,52.3,14.6,120.58,6,1.1,24.5
41.5,70565.78,13.8,6.7,104.54,4,75.5,15.6
